,open,high,low,close,volume
20201014,10550,10550,10250,10250,240700
20201013,10750,10750,10450,10500,253916
20201012,10700,10750,10550,10750,250354
20201008,10700,10800,10600,10700,291683
20201007,10500,10650,10450,10650,162197
20201006,10700,10750,10450,10600,314695
20201005,10600,10800,10550,10700,289589
20200929,10500,10650,10350,10600,275899
20200928,10300,10400,10250,10350,191737
20200925,10300,10350,10100,10250,350600
20200924,10400,10450,10100,10200,403718
20200923,10550,10750,10200,10600,386760
20200922,10500,10750,10300,10400,662130
20200921,11100,11150,10550,10700,489223
20200918,11200,11300,10950,11150,471946
20200917,11650,11700,11150,11200,585560
20200916,11750,12000,11600,11650,507177
20200915,12100,12100,11700,11750,553410
20200914,12350,12750,12050,12050,1675263
20200911,11250,12050,11200,11850,1098554
20200910,11500,11600,11150,11200,531117
20200909,10900,11450,10800,11300,598387
20200908,11300,11350,11000,11100,526132
20200907,11200,11500,11150,11200,785911
20200904,10900,11250,10800,11000,813013
20200903,11650,11800,11000,11300,1581421
20200902,11750,11800,11250,11400,815861
20200901,11350,12000,11250,11900,1316658
20200831,11350,11750,11250,11250,1081681
20200828,10600,11500,10500,11200,1430333
20200827,10400,10750,10200,10450,687449
20200826,10100,11500,10100,10800,1621135
20200825,9770,9950,9720,9900,326217
20200824,9890,10000,9690,9720,369206
20200821,9940,10100,9780,9890,637903
20200820,10250,10300,9910,9930,596305
20200819,10250,10650,10200,10450,363675
20200818,10900,10950,10200,10250,582182
20200814,10850,11300,10700,10900,1000907
20200813,11350,11450,10700,10750,820389
20200812,11150,11450,11000,11300,425825
20200811,11050,11350,10950,11250,510120
20200810,11000,11400,10750,11300,881498
20200807,11400,11650,11250,11300,607457
20200806,11450,11600,11150,11500,1093856
20200805,10500,11500,10400,11450,2620247
20200804,9850,10650,9810,10600,1900969
20200803,9660,9780,9150,9670,675773
20200731,9980,10100,9710,9710,668570
20200730,10450,11400,10000,10000,4905737
20200729,9510,9650,9480,9520,408812
20200728,9510,9670,9420,9580,428174
20200727,9450,9660,9410,9490,238853
20200724,9500,9620,9360,9390,423650
20200723,9360,9550,9300,9380,645219
20200722,9280,9360,9170,9280,278738
20200721,8880,9300,8880,9240,444240
20200720,8780,8880,8660,8850,170592
20200717,8700,8850,8640,8750,160866
20200716,8550,8750,8540,8750,196263
20200715,8520,8690,8480,8540,197673
20200714,8450,8540,8360,8430,188111
20200713,8450,8550,8390,8500,113968
20200710,8640,8680,8430,8450,229246
20200709,8640,8710,8580,8640,159402
20200708,8630,8630,8520,8630,145998
20200707,8680,8710,8520,8590,223797
20200706,8680,8690,8500,8660,228956
20200703,8530,8640,8450,8640,178808
20200702,8370,8570,8350,8530,134252
20200701,8500,8530,8360,8360,212226
20200630,8530,8650,8440,8470,455627
20200629,8610,8730,8430,8450,401457
20200626,8860,9010,8800,8800,222813
20200625,8890,9080,8820,8840,200753
20200624,8840,9050,8800,9010,233135
20200623,8930,9030,8800,8820,239329
20200622,8920,9040,8910,8950,147055
20200619,9100,9100,8900,9000,252442
20200618,8840,9070,8830,9050,209542
20200617,8870,9070,8790,8920,302929
20200616,8980,9100,8830,9050,322501
20200615,9280,9360,8820,8820,472899
20200612,9200,9490,9200,9450,435848
20200611,10000,10050,9640,9780,497589
20200610,10200,10250,9910,10000,505892
20200609,10150,10550,9990,10100,1309190
20200608,10150,10250,9980,10100,379619
20200605,9870,10100,9850,10000,357624
20200604,10150,10250,9830,9870,481752
20200603,9820,10150,9770,10000,790680
20200602,9520,9760,9420,9750,306757
20200601,9660,9810,9450,9510,641713
20200529,9860,9940,9500,9500,367951
20200528,10050,10100,9800,9840,546266
20200527,10050,10150,9960,10000,404589
20200526,10300,10450,9800,10050,616729
20200525,10250,10700,10050,10200,632642
20200522,9940,10300,9790,10200,1215877
20200521,9960,9990,9800,9870,267041
20200520,9640,10100,9590,9870,655093
20200519,9650,9920,9490,9640,505543
20200518,9560,9690,9340,9440,281708
20200515,9270,10150,9150,9560,1286111
20200514,9280,9290,9140,9180,236115
20200513,9310,9380,9240,9370,220323
20200512,9670,9680,9370,9460,327045
20200511,9310,9750,9240,9680,824577
20200508,9170,9410,9170,9300,387612
20200507,9400,9420,9190,9240,551609
20200506,9740,9770,9420,9430,629543
20200504,10650,11050,9600,9600,3453839
20200429,9060,9500,9020,9370,614213
20200428,9000,9160,8950,8990,246056
20200427,8850,9050,8830,8980,166093
20200424,9020,9020,8800,8810,270599
20200423,8910,9120,8860,9020,378789
20200422,8770,9010,8580,8990,315073
20200421,9000,9070,8510,8800,572838
20200420,8920,9210,8880,9070,428547
20200417,8930,9030,8880,8900,389604
20200416,8730,8910,8620,8840,355192
20200414,8830,8980,8750,8900,368926
20200413,8740,9040,8470,8810,519999
20200410,8760,8880,8590,8770,455938
20200409,8850,8880,8620,8750,588831
20200408,8500,8870,8430,8760,681821
20200407,8600,8960,8390,8570,947899
20200406,8300,8400,8220,8280,432932
20200403,8100,8370,7880,8280,515574
20200402,7740,8120,7580,8030,680877
20200401,7560,8220,7490,7710,982995
20200331,7560,7680,7390,7410,555341
20200330,7510,7580,7300,7470,340413
20200327,8130,8210,7510,7740,461432
20200326,7840,8100,7690,7940,476380
20200325,7500,7930,7460,7910,745161
20200324,6990,7430,6880,7420,366455
20200323,6970,7150,6860,6880,391605
20200320,6810,7350,6800,7350,989339
20200319,7780,7950,6800,6900,737963
20200318,8160,8280,7720,7720,438037
20200317,7460,8180,7460,8180,516524
20200316,7840,8130,7800,7970,526810
20200313,7670,8170,7470,7840,955903
20200312,9050,9130,8420,8510,846221
20200311,9150,9380,9000,9090,393315
20200310,9010,9260,8800,9260,499243
20200309,9430,9440,9000,9110,411034
20200306,9660,9880,9510,9610,274428
20200305,9380,9860,9340,9850,315108
20200304,9150,9420,9150,9400,264677
20200303,9300,9430,9190,9240,307695
20200302,9150,9330,9070,9210,456970
20200228,9070,9160,8980,9110,364442
20200227,9350,9400,9200,9230,321883
20200226,9300,9460,9300,9330,276772
20200225,9380,9520,9300,9450,255489
20200224,9720,9720,9300,9390,524722
20200221,10100,10100,9930,9960,316372
20200220,10250,10400,10100,10150,202874
20200219,10500,10500,10200,10250,151793
20200218,10600,10650,10350,10450,165254
20200217,10550,10800,10450,10700,218314
20200214,10650,10700,10500,10550,240038
20200213,10950,10950,10550,10700,357172
20200212,10800,10950,10650,10950,275889
20200211,10450,10900,10450,10800,364458
20200210,10350,10500,10250,10500,214045
20200207,10600,10600,10300,10350,1327379
20200206,10150,10650,10050,10550,403343
20200205,10050,10100,9940,9960,319118
20200204,9910,10150,9910,10000,195540
20200203,9950,10150,9830,10000,450905
20200131,10250,10350,10050,10050,281022
20200130,10450,10600,10300,10300,235009
20200129,10450,10550,10300,10500,196588
20200128,10650,10850,10350,10400,448990
20200123,11250,11250,11000,11050,199875
20200122,11100,11250,11000,11200,176362
20200121,11200,11250,11000,11100,154834
20200120,11300,11350,11100,11150,210552
20200117,11250,11400,11150,11250,298017
20200116,11250,11400,11050,11250,416351
20200115,10650,11200,10550,11200,645485
20200114,10400,10650,10300,10600,337367
20200113,10150,10350,10050,10300,350527
20200110,10300,10500,10200,10450,280953
20200109,10200,10300,10150,10300,332036
20200108,10400,10400,9980,10050,673145
20200107,10500,10600,10400,10450,156265
20200106,10750,10750,10350,10400,390954
